movie_id,title,genre
999,2 Days in the Valley,Crime
1000,Curdled,Crime
1001,"Associate, The (L'Associe)",Comedy
1002,Ed's Next Move,Comedy
1003,Extreme Measures,Drama
1003,Extreme Measures,Thriller
1004,"Glimmer Man, The",Action
1004,"Glimmer Man, The",Thriller
1005,D3: The Mighty Ducks,Children's
1005,D3: The Mighty Ducks,Comedy
1006,"Chamber, The",Drama
1007,"Apple Dumpling Gang, The",Children's
1007,"Apple Dumpling Gang, The",Comedy
1007,"Apple Dumpling Gang, The",Western
1008,"Davy Crockett, King of the Wild Frontier",Western
1009,Escape to Witch Mountain,Adventure
1009,Escape to Witch Mountain,Children's
1009,Escape to Witch Mountain,Fantasy
1010,"Love Bug, The",Children's
1010,"Love Bug, The",Comedy
1011,Herbie Rides Again,Adventure
1011,Herbie Rides Again,Children's
1011,Herbie Rides Again,Comedy
1012,Old Yeller,Children's
1012,Old Yeller,Drama
1013,"Parent Trap, The",Children's
1013,"Parent Trap, The",Drama
1014,Pollyanna,Children's
1014,Pollyanna,Comedy
1014,Pollyanna,Drama
1015,Homeward Bound: The Incredible Journey,Adventure
1015,Homeward Bound: The Incredible Journey,Children's
1016,"Shaggy Dog, The",Children's
1016,"Shaggy Dog, The",Comedy
1017,Swiss Family Robinson,Adventure
1017,Swiss Family Robinson,Children's
1018,That Darn Cat!,Children's
1018,That Darn Cat!,Comedy
1018,That Darn Cat!,Mystery
1019,"20,000 Leagues Under the Sea",Adventure
1019,"20,000 Leagues Under the Sea",Children's
1019,"20,000 Leagues Under the Sea",Fantasy
1019,"20,000 Leagues Under the Sea",Sci-Fi
1020,Cool Runnings,Comedy
1021,Angels in the Outfield,Children's
1021,Angels in the Outfield,Comedy
1022,Cinderella,Animation
1022,Cinderella,Children's
1022,Cinderella,Musical
1023,Winnie the Pooh and the Blustery Day,Animation
1023,Winnie the Pooh and the Blustery Day,Children's
1024,"Three Caballeros, The",Animation
1024,"Three Caballeros, The",Children's
1024,"Three Caballeros, The",Musical
1025,"Sword in the Stone, The",Animation
1025,"Sword in the Stone, The",Children's
1026,So Dear to My Heart,Children's
1026,So Dear to My Heart,Drama
1027,Robin Hood: Prince of Thieves,Drama
1028,Mary Poppins,Children's
1028,Mary Poppins,Comedy
1028,Mary Poppins,Musical
1029,Dumbo,Animation
1029,Dumbo,Children's
1029,Dumbo,Musical
1030,Pete's Dragon,Adventure
1030,Pete's Dragon,Animation
1030,Pete's Dragon,Children's
1030,Pete's Dragon,Musical
1031,Bedknobs and Broomsticks,Adventure
1031,Bedknobs and Broomsticks,Children's
1031,Bedknobs and Broomsticks,Musical
1032,Alice in Wonderland,Animation
1032,Alice in Wonderland,Children's
1032,Alice in Wonderland,Musical
1033,"Fox and the Hound, The",Animation
1033,"Fox and the Hound, The",Children's
1034,Freeway,Crime
1035,"Sound of Music, The",Musical
1036,Die Hard,Action
1036,Die Hard,Thriller
1037,"Lawnmower Man, The",Action
1037,"Lawnmower Man, The",Sci-Fi
1037,"Lawnmower Man, The",Thriller
1038,Unhook the Stars,Drama
1039,Synthetic Pleasures,Documentary
1040,"Secret Agent, The",Drama
1041,Secrets & Lies,Drama
1042,That Thing You Do!,Comedy
1043,To Gillian on Her 37th Birthday,Drama
1043,To Gillian on Her 37th Birthday,Romance
1044,Surviving Picasso,Drama
1045,Love Is All There Is,Comedy
1045,Love Is All There Is,Drama
1046,Beautiful Thing,Drama
1046,Beautiful Thing,Romance
1047,"Long Kiss Goodnight, The",Action
1047,"Long Kiss Goodnight, The",Thriller
1049,"Ghost and the Darkness, The",Action
1049,"Ghost and the Darkness, The",Adventure
1050,Looking for Richard,Documentary
1050,Looking for Richard,Drama
1051,Trees Lounge,Drama
1052,"Proprietor, The",Drama
1053,Normal Life,Crime
1053,Normal Life,Drama
1054,Get on the Bus,Drama
1055,Shadow Conspiracy,Thriller
1056,Jude,Drama
1057,Everyone Says I Love You,Comedy
1057,Everyone Says I Love You,Musical
1057,Everyone Says I Love You,Romance
1058,Bitter Sugar (Azucar Amargo),Drama
1059,William Shakespeare's Romeo and Juliet,Drama
1059,William Shakespeare's Romeo and Juliet,Romance
1060,Swingers,Comedy
1060,Swingers,Drama
1061,Sleepers,Crime
1061,Sleepers,Drama
1062,"Sunchaser, The",Drama
1063,Johns,Drama
1064,Aladdin and the King of Thieves,Animation
1064,Aladdin and the King of Thieves,Children's
1064,Aladdin and the King of Thieves,Comedy
1065,"Woman in Question, The",Mystery
1066,Shall We Dance?,Comedy
1066,Shall We Dance?,Musical
1066,Shall We Dance?,Romance
1067,"Damsel in Distress, A",Comedy
1067,"Damsel in Distress, A",Musical
1067,"Damsel in Distress, A",Romance
1068,Crossfire,Crime
1068,Crossfire,Film-Noir
1069,"Murder, My Sweet",Film-Noir
1069,"Murder, My Sweet",Thriller
1070,Macao,Adventure
1071,For the Moment,Romance
1071,For the Moment,War
1073,Willy Wonka and the Chocolate Factory,Adventure
1073,Willy Wonka and the Chocolate Factory,Children's
1073,Willy Wonka and the Chocolate Factory,Comedy
1073,Willy Wonka and the Chocolate Factory,Fantasy
1075,"Sexual Life of the Belgians, The",Comedy
1076,"Innocents, The",Thriller
1077,Sleeper,Comedy
1077,Sleeper,Sci-Fi
1078,Bananas,Comedy
1078,Bananas,War
1079,"Fish Called Wanda, A",Comedy
1080,Monty Python's Life of Brian,Comedy
1081,Victor/Victoria,Comedy
1081,Victor/Victoria,Musical
1082,"Candidate, The",Drama
1083,"Great Race, The",Comedy
1083,"Great Race, The",Musical
1084,Bonnie and Clyde,Crime
1084,Bonnie and Clyde,Drama
1085,"Old Man and the Sea, The",Adventure
1085,"Old Man and the Sea, The",Drama
1086,Dial M for Murder,Mystery
1086,Dial M for Murder,Thriller
1087,Madame Butterfly,Musical
1088,Dirty Dancing,Musical
1088,Dirty Dancing,Romance
1089,Reservoir Dogs,Crime
1089,Reservoir Dogs,Thriller
1090,Platoon,Drama
1090,Platoon,War
1091,Weekend at Bernie's,Comedy
1092,Basic Instinct,Mystery
1092,Basic Instinct,Thriller
1093,"Doors, The",Drama
1093,"Doors, The",Musical
1094,"Crying Game, The",Drama
1094,"Crying Game, The",Romance
1094,"Crying Game, The",War
1095,Glengarry Glen Ross,Drama
1096,Sophie's Choice,Drama
1097,E.T. the Extra-Terrestrial,Children's
1097,E.T. the Extra-Terrestrial,Drama
1097,E.T. the Extra-Terrestrial,Fantasy
1097,E.T. the Extra-Terrestrial,Sci-Fi
1098,"Search for One-eye Jimmy, The",Comedy
1099,"Christmas Carol, A",Drama
1100,Days of Thunder,Action
1100,Days of Thunder,Romance
1101,Top Gun,Action
1101,Top Gun,Romance
1102,American Strays,Action
1103,Rebel Without a Cause,Drama
1104,"Streetcar Named Desire, A",Drama
1105,Children of the Corn IV: The Gathering,Horror
1106,"Leopard Son, The",Documentary
1107,Loser,Comedy
1108,Prerokbe Ognja,Documentary
1109,Charm's Incidents,Drama
1110,Bird of Prey,Action
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary
1112,Palookaville,Action
1112,Palookaville,Drama
1113,"Associate, The",Comedy
1114,"Funeral, The",Drama
1115,Sleepover,Comedy
1115,Sleepover,Drama
1116,"Single Girl, A (La Fille Seule)",Drama
1117,"Eighth Day, The (Le Huitime jour )",Drama
1118,Tashunga,Adventure
1118,Tashunga,Western
1119,Drunks,Drama
1120,"People vs. Larry Flynt, The",Drama
1121,Glory Daze,Drama
1122,Plutonium Circus,Documentary
1123,"Perfect Candidate, A",Documentary
1124,On Golden Pond,Drama
1125,"Return of the Pink Panther, The",Comedy
1126,Drop Dead Fred,Comedy
1126,Drop Dead Fred,Fantasy
1127,"Abyss, The",Action
1127,"Abyss, The",Adventure
1127,"Abyss, The",Sci-Fi
1127,"Abyss, The",Thriller
1128,"Fog, The",Horror
1129,Escape from New York,Action
1129,Escape from New York,Adventure
1129,Escape from New York,Sci-Fi
1129,Escape from New York,Thriller
1130,"Howling, The",Horror
1131,Jean de Florette,Drama
1132,Manon of the Spring (Manon des sources),Drama
1133,Talking About Sex,Comedy
1133,Talking About Sex,Drama
1134,Johnny 100 Pesos,Action
1134,Johnny 100 Pesos,Drama
1135,Private Benjamin,Comedy
1136,Monty Python and the Holy Grail,Comedy
1137,Hustler White,Romance
1138,Dadetown,Documentary
1139,Everything Relative,Drama
1140,Entertaining Angels: The Dorothy Day Story,Drama
1141,Hoogste tijd,Drama
1142,Get Over It,Drama
1143,Three Lives and Only One Death,Comedy
1144,"Line King: Al Hirschfeld, The",Documentary
1145,Snowriders,Documentary
1146,Curtis's Charm,Comedy
1146,Curtis's Charm,Drama
1147,When We Were Kings,Documentary
1148,"Wrong Trousers, The",Animation
1148,"Wrong Trousers, The",Comedy
1149,JLG/JLG - autoportrait de dcembre,Documentary
1149,JLG/JLG - autoportrait de dcembre,Drama
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama
1151,Faust,Animation
1151,Faust,Comedy
1151,Faust,Thriller
1152,He Walked by Night,Crime
1152,He Walked by Night,Film-Noir
1152,He Walked by Night,Thriller
1153,Raw Deal,Film-Noir
1154,T-Men,Film-Noir
1155,"Invitation, The (Zaproszenie)",Drama
1156,"Children Are Watching us, The (Bambini ci guardano, I)",Drama
1157,"Symphonie pastorale, La",Drama
1158,Here Comes Cookie,Comedy
1159,Love in Bloom,Romance
1160,Six of a Kind,Comedy
1161,"Tin Drum, The (Blechtrommel, Die)",Drama
1162,"Ruling Class, The",Comedy
1163,Mina Tannenbaum,Drama
1164,Two or Three Things I Know About Her,Drama
1165,"Bloody Child, The",Drama
1165,"Bloody Child, The",Thriller
1166,Farmer & Chase,Comedy
1167,Dear God,Comedy
1168,Bad Moon,Horror
1169,American Dream,Documentary
1170,Best of the Best 3: No Turning Back,Action
1171,Bob Roberts,Comedy
1172,Cinema Paradiso,Comedy
1172,Cinema Paradiso,Drama
1172,Cinema Paradiso,Romance
1173,"Cook the Thief His Wife & Her Lover, The",Drama
1174,Grosse Fatigue,Comedy
1175,Delicatessen,Comedy
1175,Delicatessen,Sci-Fi
1176,"Double Life of Veronique, The (La Double Vie de Vronique)",Drama
1177,Enchanted April,Drama
1178,Paths of Glory,Drama
1178,Paths of Glory,War
1179,"Grifters, The",Crime
1179,"Grifters, The",Drama
1179,"Grifters, The",Film-Noir
1180,Hear My Song,Comedy
1181,"Shooter, The",Action
1183,"English Patient, The",Drama
1183,"English Patient, The",Romance
1183,"English Patient, The",War
1184,Mediterraneo,Comedy
1184,Mediterraneo,War
1185,My Left Foot,Drama
1186,"Sex, Lies, and Videotape",Drama
1187,Passion Fish,Drama
1188,Strictly Ballroom,Comedy
1188,Strictly Ballroom,Romance
1189,"Thin Blue Line, The",Documentary
1190,Tie Me Up! Tie Me Down!,Drama
1191,Madonna: Truth or Dare,Documentary
1192,Paris Is Burning,Documentary
1193,One Flew Over the Cuckoo's Nest,Drama
1194,Up in Smoke,Comedy
1196,Star Wars: Episode V - The Empire Strikes Back,Action
1196,Star Wars: Episode V - The Empire Strikes Back,Adventure
1196,Star Wars: Episode V - The Empire Strikes Back,Drama
1196,Star Wars: Episode V - The Empire Strikes Back,Sci-Fi
1196,Star Wars: Episode V - The Empire Strikes Back,War
1197,"Princess Bride, The",Action
1197,"Princess Bride, The",Adventure
1197,"Princess Bride, The",Comedy
1197,"Princess Bride, The",Romance
1198,Raiders of the Lost Ark,Action
1198,Raiders of the Lost Ark,Adventure
1199,Brazil,Sci-Fi
1200,Aliens,Action
1200,Aliens,Sci-Fi
1200,Aliens,Thriller
1200,Aliens,War
1201,"Good, The Bad and The Ugly, The",Action
1201,"Good, The Bad and The Ugly, The",Western
1202,Withnail and I,Comedy
1203,12 Angry Men,Drama
1204,Lawrence of Arabia,Adventure
1204,Lawrence of Arabia,War
1205,"Transformers: The Movie, The",Action
1205,"Transformers: The Movie, The",Animation
1205,"Transformers: The Movie, The",Children's
1205,"Transformers: The Movie, The",Sci-Fi
1205,"Transformers: The Movie, The",Thriller
1205,"Transformers: The Movie, The",War
1206,"Clockwork Orange, A",Sci-Fi
1207,To Kill a Mockingbird,Drama
1208,Apocalypse Now,Drama
1208,Apocalypse Now,War
1209,Once Upon a Time in the West,Western
1210,Star Wars: Episode VI - Return of the Jedi,Action
1210,Star Wars: Episode VI - Return of the Jedi,Adventure
1210,Star Wars: Episode VI - Return of the Jedi,Romance
1210,Star Wars: Episode VI - Return of the Jedi,Sci-Fi
1210,Star Wars: Episode VI - Return of the Jedi,War
1211,Wings of Desire (Der Himmel ber Berlin),Comedy
1211,Wings of Desire (Der Himmel ber Berlin),Drama
1211,Wings of Desire (Der Himmel ber Berlin),Romance
1212,"Third Man, The",Mystery
1212,"Third Man, The",Thriller
1213,GoodFellas,Crime
1213,GoodFellas,Drama
1214,Alien,Action
1214,Alien,Horror
1214,Alien,Sci-Fi
1214,Alien,Thriller
1215,Army of Darkness,Action
1215,Army of Darkness,Adventure
1215,Army of Darkness,Comedy
1215,Army of Darkness,Horror
1215,Army of Darkness,Sci-Fi
1216,"Big Blue, The (Le Grand Bleu)",Adventure
1216,"Big Blue, The (Le Grand Bleu)",Romance
1217,Ran,Drama
1217,Ran,War
1218,"Killer, The (Die xue shuang xiong)",Action
1218,"Killer, The (Die xue shuang xiong)",Thriller
1219,Psycho,Horror
1219,Psycho,Thriller
1220,"Blues Brothers, The",Action
1220,"Blues Brothers, The",Comedy
1220,"Blues Brothers, The",Musical
1221,"Godfather: Part II, The",Action
1221,"Godfather: Part II, The",Crime
1221,"Godfather: Part II, The",Drama
1222,Full Metal Jacket,Action
1222,Full Metal Jacket,Drama
1222,Full Metal Jacket,War
1223,"Grand Day Out, A",Animation
1223,"Grand Day Out, A",Comedy
1224,Henry V,Drama
1224,Henry V,War
1225,Amadeus,Drama
1226,"Quiet Man, The",Comedy
1226,"Quiet Man, The",Romance
1227,Once Upon a Time in America,Crime
1227,Once Upon a Time in America,Drama
1227,Once Upon a Time in America,Thriller
1228,Raging Bull,Drama
1230,Annie Hall,Comedy
1230,Annie Hall,Romance
1231,"Right Stuff, The",Drama
1232,Stalker,Mystery
1232,Stalker,Sci-Fi
1233,"Boat, The (Das Boot)",Action
1233,"Boat, The (Das Boot)",Drama
1233,"Boat, The (Das Boot)",War
1234,"Sting, The",Comedy
1234,"Sting, The",Crime
1235,Harold and Maude,Comedy
1236,Trust,Comedy
1236,Trust,Drama
1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama
1238,Local Hero,Comedy
1240,"Terminator, The",Action
1240,"Terminator, The",Sci-Fi
1240,"Terminator, The",Thriller
1241,Braindead,Comedy
1241,Braindead,Horror
1242,Glory,Action
1242,Glory,Drama
1242,Glory,War
1243,Rosencrantz and Guildenstern Are Dead,Comedy
1243,Rosencrantz and Guildenstern Are Dead,Drama
1244,Manhattan,Comedy
1244,Manhattan,Drama
1244,Manhattan,Romance
1245,Miller's Crossing,Drama
1246,Dead Poets Society,Drama
1247,"Graduate, The",Drama
1247,"Graduate, The",Romance
1248,Touch of Evil,Crime
1248,Touch of Evil,Film-Noir
1248,Touch of Evil,Thriller
1249,Nikita (La Femme Nikita),Thriller
1250,"Bridge on the River Kwai, The",Drama
1250,"Bridge on the River Kwai, The",War
1251,8 1/2,Drama
1252,Chinatown,Film-Noir
1252,Chinatown,Mystery
1252,Chinatown,Thriller
1253,"Day the Earth Stood Still, The",Drama
1253,"Day the Earth Stood Still, The",Sci-Fi
1254,"Treasure of the Sierra Madre, The",Adventure
1255,Bad Taste,Comedy
1255,Bad Taste,Horror
1256,Duck Soup,Comedy
1256,Duck Soup,War
1257,Better Off Dead...,Comedy
1258,"Shining, The",Horror
1259,Stand by Me,Adventure
1259,Stand by Me,Comedy
1259,Stand by Me,Drama
1260,M,Crime
1260,M,Film-Noir
1260,M,Thriller
1261,Evil Dead II (Dead By Dawn),Action
1261,Evil Dead II (Dead By Dawn),Adventure
1261,Evil Dead II (Dead By Dawn),Comedy
1261,Evil Dead II (Dead By Dawn),Horror
1262,"Great Escape, The",Adventure
1262,"Great Escape, The",War
1263,"Deer Hunter, The",Drama
1263,"Deer Hunter, The",War
1264,Diva,Action
1264,Diva,Drama
1264,Diva,Mystery
1264,Diva,Romance
1264,Diva,Thriller
1265,Groundhog Day,Comedy
1265,Groundhog Day,Romance
1266,Unforgiven,Western
1267,"Manchurian Candidate, The",Film-Noir
1267,"Manchurian Candidate, The",Thriller
1268,Pump Up the Volume,Drama
1269,Arsenic and Old Lace,Comedy
1269,Arsenic and Old Lace,Mystery
1269,Arsenic and Old Lace,Thriller
1270,Back to the Future,Comedy
1270,Back to the Future,Sci-Fi
1271,Fried Green Tomatoes,Drama
1272,Patton,Drama
1272,Patton,War
1273,Down by Law,Comedy
1273,Down by Law,Drama
1274,Akira,Adventure
1274,Akira,Animation
1274,Akira,Sci-Fi
1274,Akira,Thriller
1275,Highlander,Action
1275,Highlander,Adventure
1276,Cool Hand Luke,Comedy
1276,Cool Hand Luke,Drama
1277,Cyrano de Bergerac,Action
1277,Cyrano de Bergerac,Drama
1277,Cyrano de Bergerac,Romance
1278,Young Frankenstein,Comedy
1278,Young Frankenstein,Horror
1279,Night on Earth,Comedy
1279,Night on Earth,Drama
1280,Raise the Red Lantern,Drama
1281,"Great Dictator, The",Comedy
1282,Fantasia,Animation
1282,Fantasia,Children's
1282,Fantasia,Musical
1283,High Noon,Western
1284,"Big Sleep, The",Film-Noir
1284,"Big Sleep, The",Mystery
1285,Heathers,Comedy
1286,Somewhere in Time,Drama
1286,Somewhere in Time,Romance
1287,Ben-Hur,Action
1287,Ben-Hur,Adventure
1287,Ben-Hur,Drama
1288,This Is Spinal Tap,Comedy
1288,This Is Spinal Tap,Drama
1288,This Is Spinal Tap,Musical
1289,Koyaanisqatsi,Documentary
1289,Koyaanisqatsi,War
1290,Some Kind of Wonderful,Drama
1290,Some Kind of Wonderful,Romance
1291,Indiana Jones and the Last Crusade,Action
1291,Indiana Jones and the Last Crusade,Adventure
1292,Being There,Comedy
1293,Gandhi,Drama
1294,M*A*S*H,Comedy
1294,M*A*S*H,War
1295,"Unbearable Lightness of Being, The",Drama
1296,"Room with a View, A",Drama
1296,"Room with a View, A",Romance
1297,Real Genius,Comedy
1298,Pink Floyd - The Wall,Drama
1298,Pink Floyd - The Wall,Musical
1298,Pink Floyd - The Wall,War
1299,"Killing Fields, The",Drama
1299,"Killing Fields, The",War
1300,My Life as a Dog (Mitt liv som hund),Drama
1301,Forbidden Planet,Sci-Fi
1302,Field of Dreams,Drama
1303,"Man Who Would Be King, The",Adventure
1304,Butch Cassidy and the Sundance Kid,Action
1304,Butch Cassidy and the Sundance Kid,Comedy
1304,Butch Cassidy and the Sundance Kid,Western
1305,"Paris, Texas",Drama
1306,Until the End of the World (Bis ans Ende der Welt),Drama
1306,Until the End of the World (Bis ans Ende der Welt),Sci-Fi
1307,When Harry Met Sally...,Comedy
1307,When Harry Met Sally...,Romance
1308,I Shot a Man in Vegas,Comedy
1309,Parallel Sons,Drama
1309,Parallel Sons,Romance
1310,Hype!,Documentary
1311,Santa with Muscles,Comedy
1312,Female Perversions,Drama
1313,Mad Dog Time,Crime
1314,Breathing Room,Romance
1315,Paris Was a Woman,Documentary
1316,Anna,Drama
1317,I'm Not Rappaport,Comedy
1318,Blue Juice,Comedy
1318,Blue Juice,Drama
1319,Kids of Survival,Documentary
1320,Alien,Action
1320,Alien,Horror
1320,Alien,Sci-Fi
1320,Alien,Thriller
1321,"American Werewolf in London, An",Horror
1322,Amityville 1992: It's About Time,Horror
1323,Amityville 3-D,Horror
1324,Amityville: Dollhouse,Horror
1325,Amityville: A New Generation,Horror
1326,Amityville II: The Possession,Horror
1327,"Amityville Horror, The",Horror
1328,"Amityville Curse, The",Horror
1329,Blood For Dracula (Andy Warhol's Dracula),Horror
1330,April Fool's Day,Comedy
1330,April Fool's Day,Horror
1331,Audrey Rose,Horror
1332,"Believers, The",Horror
1332,"Believers, The",Thriller
1333,"Birds, The",Horror
1334,"Blob, The",Horror
1334,"Blob, The",Sci-Fi
1335,Blood Beach,Action
1335,Blood Beach,Horror
1336,Body Parts,Horror
1337,"Body Snatcher, The",Horror
1339,Bram Stoker's Dracula,Horror
1339,Bram Stoker's Dracula,Romance
1340,Bride of Frankenstein,Horror
1341,Burnt Offerings,Horror
1342,Candyman,Horror
1343,Cape Fear,Thriller
1344,Cape Fear,Film-Noir
1344,Cape Fear,Thriller
1345,Carrie,Horror
1346,Cat People,Horror
1347,"Nightmare on Elm Street, A",Horror
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror
1349,Nosferatu a Venezia,Horror
1350,"Omen, The",Horror
1351,Blood & Wine,Drama
1352,Albino Alligator,Crime
1352,Albino Alligator,Thriller
1353,"Mirror Has Two Faces, The",Comedy
1353,"Mirror Has Two Faces, The",Romance
1354,Breaking the Waves,Drama
1355,Nightwatch,Horror
1355,Nightwatch,Thriller
1356,Star Trek: First Contact,Action
1356,Star Trek: First Contact,Adventure
1356,Star Trek: First Contact,Sci-Fi
1357,Shine,Drama
1357,Shine,Romance
1358,Sling Blade,Drama
1358,Sling Blade,Thriller
1359,Jingle All the Way,Adventure
1359,Jingle All the Way,Children's
1359,Jingle All the Way,Comedy
1360,Identification of a Woman (Identificazione di una donna),Drama
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",Drama
1363,"Preacher's Wife, The",Drama
1364,Zero Kelvin (Kjrlighetens kjtere),Action
1365,Ridicule,Drama
1366,"Crucible, The",Drama
1367,101 Dalmatians,Children's
1367,101 Dalmatians,Comedy
1368,"Forbidden Christ, The (Cristo proibito, Il)",Drama
1369,I Can't Sleep (J'ai pas sommeil),Drama
1369,I Can't Sleep (J'ai pas sommeil),Thriller
1370,Die Hard 2,Action
1370,Die Hard 2,Thriller
1371,Star Trek: The Motion Picture,Action
1371,Star Trek: The Motion Picture,Adventure
1371,Star Trek: The Motion Picture,Sci-Fi
1372,Star Trek VI: The Undiscovered Country,Action
1372,Star Trek VI: The Undiscovered Country,Adventure
1372,Star Trek VI: The Undiscovered Country,Sci-Fi
1373,Star Trek V: The Final Frontier,Action
1373,Star Trek V: The Final Frontier,Adventure
1373,Star Trek V: The Final Frontier,Sci-Fi
1374,Star Trek: The Wrath of Khan,Action
1374,Star Trek: The Wrath of Khan,Adventure
1374,Star Trek: The Wrath of Khan,Sci-Fi
1375,Star Trek III: The Search for Spock,Action
1375,Star Trek III: The Search for Spock,Adventure
1375,Star Trek III: The Search for Spock,Sci-Fi
1376,Star Trek IV: The Voyage Home,Action
1376,Star Trek IV: The Voyage Home,Adventure
1376,Star Trek IV: The Voyage Home,Sci-Fi
1377,Batman Returns,Action
1377,Batman Returns,Adventure
1377,Batman Returns,Comedy
1377,Batman Returns,Crime
1378,Young Guns,Action
1378,Young Guns,Comedy
1378,Young Guns,Western
1379,Young Guns II,Action
1379,Young Guns II,Comedy
1379,Young Guns II,Western
1380,Grease,Comedy
1380,Grease,Musical
1380,Grease,Romance
1381,Grease 2,Comedy
1381,Grease 2,Musical
1381,Grease 2,Romance
1382,Marked for Death,Action
1382,Marked for Death,Drama
1383,Adrenalin: Fear the Rush,Action
1383,Adrenalin: Fear the Rush,Sci-Fi
1384,"Substance of Fire, The",Drama
1385,Under Siege,Action
1386,Terror in a Texas Town,Western
1387,Jaws,Action
1387,Jaws,Horror
1388,Jaws 2,Action
1388,Jaws 2,Horror
1389,Jaws 3-D,Action
1389,Jaws 3-D,Horror
1390,My Fellow Americans,Comedy
1391,Mars Attacks!,Action
1391,Mars Attacks!,Comedy
1391,Mars Attacks!,Sci-Fi
1391,Mars Attacks!,War
1392,Citizen Ruth,Comedy
1392,Citizen Ruth,Drama
1393,Jerry Maguire,Drama
1393,Jerry Maguire,Romance
1394,Raising Arizona,Comedy
1395,Tin Men,Comedy
1395,Tin Men,Drama
1396,Sneakers,Crime
1396,Sneakers,Drama
1396,Sneakers,Sci-Fi
1397,Bastard Out of Carolina,Drama
1398,In Love and War,Romance
1398,In Love and War,War
1399,Marvin's Room,Drama
1400,Somebody is Waiting,Drama
1401,Ghosts of Mississippi,Drama
1404,Night Falls on Manhattan,Crime
1404,Night Falls on Manhattan,Drama
1405,Beavis and Butt-head Do America,Animation
1405,Beavis and Butt-head Do America,Comedy
1406,"Crmonie, La",Drama
1407,Scream,Horror
1407,Scream,Thriller
1408,"Last of the Mohicans, The",Action
1408,"Last of the Mohicans, The",Romance
1408,"Last of the Mohicans, The",War
1409,Michael,Comedy
1409,Michael,Romance
1410,"Evening Star, The",Comedy
1410,"Evening Star, The",Drama
1411,Hamlet,Drama
1412,Some Mother's Son,Drama
1413,"Whole Wide World, The",Drama
1414,Mother,Comedy
1415,"Thieves (Voleurs, Les)",Crime
1415,"Thieves (Voleurs, Les)",Drama
1415,"Thieves (Voleurs, Les)",Romance
1416,Evita,Drama
1416,Evita,Musical
1417,"Portrait of a Lady, The",Drama
1419,Walkabout,Drama
1420,Message to Love: The Isle of Wight Festival,Documentary
1421,Grateful Dead,Documentary
1422,Murder at 1600,Mystery
1422,Murder at 1600,Thriller
1423,Hearts and Minds,Drama
1424,Inside,Action
1425,Fierce Creatures,Comedy
1426,Zeus and Roxanne,Children's
1427,Turbulence,Thriller
1428,Angel Baby,Drama
1429,Jackie Chan's First Strike,Action
1430,Underworld,Thriller
1431,Beverly Hills Ninja,Action
1431,Beverly Hills Ninja,Comedy
1432,Metro,Action
1433,"Machine, The",Comedy
1433,"Machine, The",Horror
1434,"Stranger, The",Action
1436,Falling in Love Again,Comedy
1437,"Cement Garden, The",Drama
1438,Dante's Peak,Action
1438,Dante's Peak,Thriller
1439,Meet Wally Sparks,Comedy
1440,Amos & Andrew,Comedy
1441,Benny & Joon,Comedy
1441,Benny & Joon,Romance
1442,Prefontaine,Drama
1443,"Tickle in the Heart, A",Documentary
1444,Guantanamera,Comedy
1445,McHale's Navy,Comedy
1445,McHale's Navy,War
1446,Kolya,Comedy
1447,Gridlock'd,Crime
1448,Fire on the Mountain,Documentary
1449,Waiting for Guffman,Comedy
1450,Prisoner of the Mountains (Kavkazsky Plennik),War
1453,"Beautician and the Beast, The",Comedy
1453,"Beautician and the Beast, The",Romance
1454,SubUrbia,Comedy
1455,Hotel de Love,Comedy
1455,Hotel de Love,Romance
1456,"Pest, The",Comedy
1457,Fools Rush In,Comedy
1457,Fools Rush In,Romance
1458,Touch,Romance
1459,Absolute Power,Mystery
1459,Absolute Power,Thriller
1460,That Darn Cat!,Children's
1460,That Darn Cat!,Comedy
1460,That Darn Cat!,Mystery
1461,Vegas Vacation,Comedy
1462,Unforgotten: Twenty-Five Years After Willowbrook,Documentary
1463,That Old Feeling,Comedy
1463,That Old Feeling,Romance
1464,Lost Highway,Mystery
1465,Rosewood,Drama
1466,Donnie Brasco,Crime
1466,Donnie Brasco,Drama
1467,Salut cousin!,Comedy
1467,Salut cousin!,Drama
1468,Booty Call,Comedy
1468,Booty Call,Romance
1470,Rhyme & Reason,Documentary
1471,Boys Life 2,Drama
1472,City of Industry,Crime
1472,City of Industry,Thriller
1473,Best Men,Action
1473,Best Men,Comedy
1473,Best Men,Crime
1473,Best Men,Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Children's
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),Comedy
1475,Kama Sutra: A Tale of Love,Romance
1476,Private Parts,Comedy
1476,Private Parts,Drama
1477,Love Jones,Romance
1479,"Saint, The",Action
1479,"Saint, The",Romance
1479,"Saint, The",Thriller
1480,Smilla's Sense of Snow,Action
1480,Smilla's Sense of Snow,Drama
1480,Smilla's Sense of Snow,Thriller
1482,"Van, The",Comedy
